ID	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	LS	MD	NN	NNS	NNP	NNPS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	label
gossipcop-865048	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865050	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	real
gossipcop-865059	0	0	1	0	0	1	0	0	0	0	0	1	0	8	0	0	2	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	real
gossipcop-865061	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	real
gossipcop-865065	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-865088	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865089	0	0	0	0	0	2	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865092	0	0	1	0	0	4	0	0	0	0	0	1	1	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	real
gossipcop-865105	0	0	1	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	real
gossipcop-865106	0	1	1	0	0	5	0	0	0	0	0	3	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865117	0	1	0	0	0	0	1	0	0	0	0	3	2	3	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	real
gossipcop-865134	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865143	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865153	0	0	1	0	0	0	0	0	0	0	2	1	0	6	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	real
gossipcop-865158	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865162	0	1	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	real
gossipcop-865163	0	0	2	0	0	2	0	0	0	0	0	1	1	5	0	0	1	1	0	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	real
gossipcop-865180	1	0	0	0	0	2	2	0	0	0	0	1	0	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865183	1	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865190	0	0	0	0	0	2	0	0	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865198	1	1	0	0	0	1	2	0	0	0	0	5	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	real
gossipcop-865202	0	0	0	1	0	0	1	1	0	0	1	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	real
gossipcop-865215	0	0	1	0	0	2	1	0	0	0	0	3	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865218	0	0	0	0	0	2	0	0	0	0	0	1	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	real
gossipcop-865227	0	0	1	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	real
gossipcop-865234	0	0	0	0	0	3	2	0	0	0	1	0	2	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	real
gossipcop-865249	1	0	0	0	0	1	0	0	0	0	0	1	1	4	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	real
gossipcop-865262	0	0	0	0	0	1	1	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	real
gossipcop-865266	0	0	0	0	0	2	1	0	0	0	0	1	1	6	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	real
gossipcop-865272	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865281	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865282	0	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-865287	0	2	1	0	0	3	0	0	0	0	0	1	1	3	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-865292	0	0	0	0	0	1	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865300	0	0	0	0	0	2	1	0	0	0	0	0	0	9	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	real
gossipcop-865319	0	0	0	0	0	0	3	0	0	0	0	2	1	3	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	real
gossipcop-865320	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865327	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865350	1	0	0	0	0	2	0	0	0	0	0	1	1	8	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	real
gossipcop-865355	1	0	1	1	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	real
gossipcop-865366	0	0	1	0	0	1	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865369	2	0	1	0	0	1	1	0	0	0	0	1	0	10	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865370	0	0	0	0	0	2	1	0	0	0	0	2	0	7	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865378	0	0	2	0	0	2	1	0	0	0	0	1	0	6	0	0	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	real
gossipcop-865394	0	0	0	0	0	2	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865395	1	1	0	0	0	1	1	0	0	0	0	1	1	4	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	real
gossipcop-865402	0	0	0	0	0	2	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865404	0	0	2	0	0	2	1	0	0	0	0	1	0	6	0	0	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	real
gossipcop-865425	1	0	2	0	0	2	1	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865426	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	real
gossipcop-865440	0	0	0	0	0	3	0	0	0	0	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	real
gossipcop-865453	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	real
gossipcop-865457	0	0	1	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865465	0	3	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	real
gossipcop-865467	1	1	0	0	0	1	0	1	0	0	0	2	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865476	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865486	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865497	0	0	0	0	0	1	1	0	0	0	0	4	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865505	0	1	0	0	0	1	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865518	0	0	3	0	0	5	0	0	0	0	0	1	1	6	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	real
gossipcop-865529	1	1	2	0	0	3	1	0	0	0	0	1	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	real
gossipcop-865533	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	real
gossipcop-865550	0	1	1	0	0	1	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865551	1	0	0	0	0	1	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865562	0	0	2	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	real
gossipcop-865571	1	1	0	0	0	2	0	0	0	0	0	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865572	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	2	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	real
gossipcop-865574	0	0	0	0	0	1	1	0	0	0	0	2	0	5	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865583	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	real
gossipcop-865588	0	1	0	0	0	1	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865603	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-865613	1	0	1	0	0	2	1	0	0	0	0	4	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	real
gossipcop-865615	1	0	1	0	0	1	0	0	0	0	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	real
gossipcop-865627	0	0	0	0	0	2	1	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	real
gossipcop-865646	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865647	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865658	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	real
gossipcop-865678	0	0	0	0	0	2	0	0	0	0	0	4	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	real
gossipcop-865680	0	0	1	0	0	1	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865681	1	0	0	0	0	3	2	0	0	0	0	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	real
gossipcop-865693	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865694	0	0	1	0	0	1	0	0	0	0	0	5	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865695	0	1	2	0	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	real
gossipcop-865707	0	1	0	0	0	2	1	0	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865712	1	0	0	0	0	1	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865716	1	0	0	0	0	1	0	0	0	0	0	2	0	10	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865721	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865726	0	0	0	0	0	2	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865731	0	1	1	0	0	1	1	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-865852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865858	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	real
gossipcop-865862	0	0	1	0	0	3	1	0	0	0	1	1	0	6	0	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-865875	1	0	0	0	0	1	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865878	0	0	2	0	0	1	1	0	0	0	0	1	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	real
gossipcop-865890	0	1	0	0	0	1	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-865898	1	1	1	0	0	1	0	1	0	0	1	0	0	6	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865904	1	1	1	0	0	1	2	0	0	0	0	2	0	4	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	real
gossipcop-865910	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	real
gossipcop-865918	0	0	2	0	0	2	1	0	0	0	0	1	0	6	0	0	1	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	real
gossipcop-865925	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865929	0	0	0	0	0	1	2	0	0	0	0	1	1	7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865935	0	1	0	0	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	real
gossipcop-865943	0	0	0	0	0	2	0	0	0	0	0	4	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865945	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865958	0	1	2	0	0	0	1	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-865968	0	0	1	0	0	1	2	0	0	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-865973	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-865983	0	0	0	0	0	2	0	0	0	0	0	4	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	real
gossipcop-865991	0	0	0	0	0	1	1	0	0	0	0	1	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	real
gossipcop-865992	1	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-865999	0	0	2	0	0	3	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866004	1	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866005	1	0	1	0	0	0	0	0	0	0	0	2	0	6	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	real
gossipcop-866031	0	1	1	0	0	1	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	real
gossipcop-866032	1	2	1	0	0	0	1	0	0	0	0	1	0	5	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-866033	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866051	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866058	0	1	1	0	0	1	1	0	0	0	0	3	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866059	0	0	0	0	0	1	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866061	1	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866065	0	0	1	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866069	0	0	2	0	0	1	1	0	0	0	0	1	1	5	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	real
gossipcop-866078	0	0	3	0	0	3	0	0	0	0	0	3	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-866089	0	0	0	0	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866093	1	0	1	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	real
gossipcop-866118	0	1	0	0	0	2	1	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866122	0	0	0	0	0	0	1	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	real
gossipcop-866127	0	0	2	0	0	1	1	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	real
gossipcop-866139	1	0	0	0	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866144	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866147	0	0	1	0	0	1	1	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	real
gossipcop-866162	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	real
gossipcop-866166	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	real
gossipcop-866168	0	0	1	0	0	2	0	0	1	0	0	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866188	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866198	0	0	2	0	0	2	1	0	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-866201	0	0	0	0	0	1	1	0	0	0	0	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866211	0	1	0	0	0	1	0	0	0	0	1	2	0	4	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	real
gossipcop-866215	0	0	1	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866222	1	0	1	0	0	0	1	0	0	0	1	1	2	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	real
gossipcop-866234	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866236	1	0	0	0	0	1	1	0	0	0	0	0	1	3	0	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	real
gossipcop-866237	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866255	1	0	1	0	0	1	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866256	1	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	real
gossipcop-866261	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866267	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866269	0	0	1	0	0	5	0	0	1	0	0	5	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	real
gossipcop-866273	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866291	0	0	1	0	0	2	1	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866292	0	0	1	0	0	1	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866294	1	0	1	0	0	0	1	0	0	0	0	1	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	real
gossipcop-866300	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866307	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866326	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	real
gossipcop-866332	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	real
gossipcop-866334	0	0	1	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866338	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	1	real
gossipcop-866355	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	real
gossipcop-866356	1	0	0	0	0	3	2	0	0	0	0	1	1	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866366	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	real
gossipcop-866376	0	0	0	0	0	0	1	0	0	0	0	2	0	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866384	0	0	0	0	0	1	0	0	0	0	0	1	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	real
gossipcop-866385	0	0	1	0	0	1	1	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	real
gossipcop-866405	0	1	1	0	0	1	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	real
gossipcop-866406	0	0	0	0	0	2	1	0	0	0	0	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	real
gossipcop-866421	0	0	2	0	0	1	0	0	0	0	0	1	0	8	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	real
